11.12587642,0.512971929,10.37022985,9.927926894,8.924001776,5.446182158,b,Class 1
8.296166587,3.881765358,12.50788295,6.751744679,3.270039419,13.16076438,b,Class 2
5.342454277,14.06289262,6.052115238,4.60660751,14.92130785,9.251614117,c,Class 1
10.76413906,3.108242418,7.407200789,0.124640979,6.315064545,6.974791847,c,Class 2
11.60334067,7.869475964,14.06285885,3.010169778,0.21862987,10.7119562,c,Class 1
0.675107878,10.62554075,9.16909931,1.51930099,9.054828927,8.018314854,a,Class 2
0.136391516,12.15438651,13.10410369,4.54379884,1.467941336,3.708272962,c,Class 2
11.20314646,7.917973833,7.205146518,14.47482833,5.385158132,3.962870806,c,Class 1
12.96777011,7.276652989,12.46734536,8.774357457,14.49755617,1.021454967,b,Class 1
7.259751863,5.37753719,8.753494011,1.105904802,7.423842186,7.060245922,b,Class 1
5.550401633,10.28344926,8.849268232,10.35224505,11.42901447,2.015178403,a,Class 2
8.724250626,5.144158413,8.881589983,5.654339781,3.348767179,7.567443724,a,Class 2
1.505308287,8.327887318,5.967980754,5.861512631,1.942362782,12.08752455,c,Class 1
11.95352828,13.83709019,1.484043207,14.9990425,0.358430191,0.936128377,b,Class 2
14.1424292,5.653091086,14.75697191,6.534335531,14.59624216,4.217427045,b,Class 1
2.096214566,13.41972927,5.026757888,10.15382225,10.69199037,8.119000359,b,Class 2
4.658969577,8.152082829,10.69897004,3.807611391,9.432866697,7.469063458,b,Class 1
9.880365248,6.857500577,9.50270486,6.185811124,6.801593649,1.426651215,b,Class 2
11.38053935,5.64968146,13.16726558,3.969547861,3.409401613,6.754962952,b,Class 1
2.549597194,3.81373774,3.381883424,12.54165021,7.238285696,5.014469506,a,Class 1
2.149956112,14.18695148,4.495586504,1.193989236,0.629565843,10.71726557,a,Class 1
0.633065458,10.57661883,3.911208047,4.737683148,10.67249983,11.44130896,c,Class 2
10.98958055,8.538690522,2.221702088,7.94460522,7.268542052,13.0506614,c,Class 2
14.05448371,5.906069731,11.02070992,14.78464345,1.395098041,12.45034592,a,Class 1
4.849203233,14.92593789,14.83374088,13.33589083,10.91265222,6.015994872,a,Class 2
1.788538553,1.189933547,13.37927743,7.078881338,0.115268965,1.102757553,b,Class 1
1.520260264,4.390949317,8.961363089,9.116191933,4.902286012,13.82917543,b,Class 2
5.143515013,1.626830627,5.011771888,14.53607373,9.254769126,5.987742339,b,Class 2
0.383485623,5.893120492,2.198084919,3.607295516,11.2909701,14.19259294,c,Class 1
3.543625982,1.817300049,12.79701902,9.150819857,4.270171936,1.046802952,b,Class 2
9.014121301,8.894615211,14.32697976,12.05396604,6.610724668,12.9453385,a,Class 1
2.178293829,11.00240774,3.4661733,4.216419592,14.36522422,3.571201671,c,Class 1
9.218901263,8.682081223,12.48795288,8.796277452,13.72799658,1.414017549,c,Class 2
1.417376539,13.2588434,13.00750995,9.108292367,5.332117011,3.7214796,a,Class 2
11.40541996,10.59274384,11.90631845,4.497592473,4.532009755,4.117336922,a,Class 1
5.547732807,6.107428176,13.30160131,8.442144861,9.854871343,3.268384157,a,Class 2
2.558435481,12.36056669,7.777967112,6.812644994,8.532351866,6.71817697,a,Class 2
2.349328005,11.73919423,11.20515163,11.47196866,13.24600243,1.770939874,b,Class 1
13.34706077,13.86142631,0.291296401,0.12119829,5.885044406,8.475403207,b,Class 2
5.351503888,6.40942837,11.07531808,8.972571254,3.233818614,12.43439266,b,Class 2
6.693621558,13.96686031,1.475546478,12.35803005,0.873347546,0.688133753,c,Class 2
10.48922559,6.646089272,7.4076759,7.873827219,5.742578275,1.806450848,c,Class 2
1.365010518,0.840426698,6.044826791,12.33437799,5.33827304,14.55706457,c,Class 2
6.145883127,12.20161505,1.162956248,11.67002394,6.279495076,5.709716727,a,Class 1
12.99028641,3.448828215,4.946279072,10.87002826,14.83427318,9.154544604,c,Class 2
1.109266891,2.564645156,10.64938657,7.677215295,8.625541169,8.960849049,c,Class 1
6.891117595,13.9566784,0.952437927,6.585976751,13.16019122,7.78218351,b,Class 1
